# lon lat
7.4622727 51.5848456
7.4622251 51.5844991
7.4618831 51.5846563
7.46178 51.5846095
7.461549 51.5845047
7.461498 51.5844754
7.461281 51.5843511
7.4612331 51.5843098
7.4610464 51.5841491
7.4606476 51.5838747
7.4604743 51.5836372
7.4603737 51.5834984
7.4602379 51.5833109
7.4601869 51.5832404
7.4600826 51.5831894
7.4589385 51.5835378
7.4589929 51.5838558
7.4589084 51.583853
7.4589001 51.5838527
7.4588599 51.5838514
7.4588183 51.5838501
7.4587462 51.5838477
7.457759 51.5838154
7.457367 51.5838026
7.4566745 51.5837798
7.4564944 51.583774
7.4564812 51.5837735
7.4563584 51.5837695
7.4562808 51.5839408
7.4561738 51.5841764
7.4561654 51.5841951
7.4561568 51.5842139
7.4544023 51.583163
7.4543809 51.5831502
7.4543677 51.5831423
7.4543453 51.5831288
7.4546757 51.5830648
7.4549232 51.5830168
7.4548217 51.582967
7.4548098 51.5829612
7.4547419 51.5829279
7.4546957 51.5829062
7.4546832 51.5829003
7.4541437 51.5826463
7.454127 51.5826384
7.4540473 51.5826009
7.4538014 51.5824851
7.453593 51.582387
7.4534883 51.5823377
7.4533989 51.5822956
7.453241 51.5822212
7.4532065 51.5822049
7.4529735 51.5820952
7.452804 51.5820154
7.4525042 51.5818741
7.4521433 51.5820095
7.451782 51.582145
7.4514738 51.5822606
7.4514203 51.5822807
7.4513333 51.5823133
7.4511184 51.5823939
7.4510465 51.582421
7.4506549 51.5825679
7.4505525 51.5826063
7.449652 51.5829441
7.4492632 51.5826896
7.4488404 51.5824128
7.4484844 51.5821897
7.4475844 51.5816257
7.4475399 51.5815977
7.4475092 51.5815785
7.4474831 51.5815616
7.4470776 51.5815853
7.4468176 51.5817232
7.446631 51.5817738
7.4465212 51.5813178
7.4463613 51.5806535
7.4461919 51.5799502
7.4461041 51.5795849
7.44609 51.5795265
7.4460855 51.5795074
7.4451613 51.579712
7.4446954 51.5798171
7.4441764 51.5799436
7.4441065 51.5799607
7.4437492 51.5800419
7.4431023 51.5801894
7.4424158 51.5803376
7.4417382 51.5804889
7.4410453 51.580644
7.4403807 51.580806
7.4397139 51.580962
7.4390435 51.5811388
7.438962 51.581154
7.4384446 51.5812983
7.437643 51.5814689
7.437134 51.5815849
7.4368568 51.581648
7.4368328 51.5816584
7.4367762 51.581688
7.4366066 51.5817215
7.4364797 51.5817496
7.4362007 51.5818126
7.4358223 51.5818978
7.4357698 51.5819184
7.4358113 51.5818625
7.4349624 51.5820489
7.4342858 51.5822002
7.4339922 51.582266
7.433606 51.582353
7.4329293 51.5825067
7.4322554 51.5826598
7.4317136 51.5827826
7.4316001 51.5828085
7.4314968 51.5828321
7.4309802 51.5829495
7.4303288 51.5830976
7.4297196 51.5832251
7.429683 51.5832328
7.4292332 51.5833498
7.4288383 51.5834533
7.4280544 51.5836509
7.4274103 51.5837967
7.4267096 51.5839425
7.4258085 51.5841235
7.4247586 51.5843143
7.424737 51.5843172
7.4238917 51.5844827
7.4237451 51.5845114
7.4236813 51.5845204
7.4235685 51.5845362
7.4235501 51.5845426
7.4234919 51.584563
7.423399 51.5845956
7.4227841 51.5846767
7.4220855 51.5847598
7.4214445 51.5848301
7.4207369 51.584893
7.4199432 51.5849534
7.4194133 51.5849884
7.4192666 51.5849981
7.4188206 51.5850254
7.4182878 51.5850578
7.41822 51.5850619
7.4181788 51.5850549
7.4178862 51.5850052
7.4183987 51.5853727
7.4184707 51.5854619
7.418508 51.585463
7.4185457 51.5854642
7.4185931 51.5854656
7.4186163 51.5854663
7.4194346 51.5860636
7.4194916 51.5861053
7.4195484 51.5861467
7.4196861 51.5862472
7.419927 51.5864258
7.4206714 51.5869696
7.4210737 51.5873276
7.4212236 51.5875
7.4213114 51.587601
7.4213569 51.5876535
7.4214141 51.5877193
7.4214695 51.5877986
7.4217239 51.5881637
7.4218005 51.5882743
7.4218423 51.5883345
7.4219796 51.5885324
7.4220617 51.5886508
7.4221411 51.5887651
7.4222024 51.5888536
7.4222763 51.5889601
7.4225927 51.5893568
7.4229407 51.5897435
7.4232939 51.5901233
7.4232761 51.5901666
7.4232633 51.5901978
7.4231067 51.5902802
7.4229847 51.5903444
7.4229176 51.5903517
7.4228671 51.5903573
7.4226847 51.5904052
7.4225686 51.5904066
7.4226156 51.5904405
7.4227467 51.5905351
7.4229736 51.5906986
7.4235119 51.5910873
7.4239094 51.5912664
7.4244284 51.5914913
7.4245965 51.5915641
7.4246283 51.5915779
7.4246834 51.5916018
7.4254051 51.5918945
7.4253555 51.5920194
7.4253397 51.5920592
7.4253119 51.5921291
7.4252829 51.5922021
7.4252306 51.5922543
7.4245537 51.5929303
7.4243261 51.5931576
7.4237814 51.5936939
7.4237524 51.5937224
7.4239354 51.5937819
7.4242376 51.5938802
7.4243871 51.5939288
7.4248126 51.5940672
7.4250328 51.5941388
7.425247 51.5942084
7.4254561 51.594276
7.4255143 51.5942948
7.4255544 51.5943185
7.4256437 51.5943711
7.4257376 51.5944265
7.4258909 51.5945101
7.4260326 51.5945651
7.426179 51.5946215
7.4257748 51.5952367
7.425764 51.5952529
7.4257682 51.5953069
7.4257743 51.5953858
7.4257659 51.5953943
7.4253112 51.5958462
7.425061 51.5960948
7.4250139 51.5961417
7.4249605 51.5961947
7.4249186 51.5962107
7.4247807 51.5962776
7.424744 51.596298
7.4244825 51.5964436
7.4243077 51.596541
7.4241347 51.5966373
7.4235958 51.5969376
7.4235257 51.5969766
7.4234622 51.5970207
7.4232637 51.5971583
7.4230676 51.5972943
7.4228717 51.5974305
7.4226761 51.5975665
7.4234184 51.5979747
7.4234322 51.5979824
7.4224966 51.5986378
7.422449 51.5986712
7.4220511 51.5989454
7.4218619 51.5990768
7.4217356 51.5991645
7.4215612 51.5992857
7.4212897 51.5994705
7.4212021 51.5995031
7.4211013 51.5995194
7.4208351 51.5995414
7.4204055 51.5995639
7.4202202 51.5996095
7.4193574 51.5998411
7.4192257 51.59989
7.4189613 51.6000526
7.4189468 51.6000449
7.4189339 51.6000385
7.4184344 51.599792
7.4181991 51.5996805
7.4176744 51.5994229
7.4171224 51.5991519
7.4171414 51.5991168
7.4170869 51.5991083
7.4170182 51.5990976
7.4167289 51.5989312
7.4161083 51.598641
7.4159775 51.5985586
7.4157001 51.5984486
7.415207 51.5982044
7.4147946 51.5980121
7.4149598 51.597931
7.4149001 51.597893
7.414803 51.5977526
7.414783 51.5977035
7.4147468 51.597614
7.4146765 51.5975091
7.4146217 51.5974456
7.4145536 51.5973343
7.4143866 51.597161
7.4143613 51.5971381
7.4142631 51.5970493
7.4141271 51.5969347
7.4137632 51.5966059
7.4136793 51.5965658
7.4136539 51.5965536
7.4134705 51.5963662
7.4132927 51.5962691
7.4132679 51.5962402
7.4131647 51.5962103
7.4125621 51.5960358
7.411255 51.5956912
7.4112078 51.5956788
7.4111678 51.5956682
7.4111498 51.5956634
7.4107927 51.5955411
7.4105078 51.5954246
7.4100288 51.5953162
7.4099164 51.5952604
7.4096176 51.5951464
7.4093024 51.5950275
7.4092698 51.595018
7.4091031 51.5949695
7.4090755 51.5949631
7.408878 51.5949171
7.4087988 51.5948809
7.407475 51.5945529
7.4073751 51.5945277
7.4061873 51.5942291
7.4056056 51.5941384
7.4050876 51.5940817
7.4050438 51.5940902
7.4049278 51.5940834
7.4048079 51.5940762
7.4047585 51.59406
7.404609 51.5940458
7.4042686 51.5939658
7.4041017 51.5939265
7.4039886 51.5939047
7.4036032 51.5938684
7.4030145 51.5938743
7.4027751 51.5938698
7.4024317 51.5937905
7.4023609 51.5937793
7.4020469 51.5937298
7.4019977 51.593722
7.4017042 51.5936713
7.4013677 51.5935752
7.4013657 51.5935048
7.4013207 51.5934946
7.401018 51.5934263
7.4007786 51.5933927
7.4007625 51.5933904
7.4006622 51.5933763
7.400438 51.5933531
7.4003903 51.5933678
7.4003658 51.5933753
7.4003222 51.5934142
7.4001949 51.5933229
7.4001947 51.5932994
7.4003994 51.5932416
7.400166 51.5930382
7.4001494 51.5929881
7.3998119 51.5926518
7.3997696 51.5926366
7.399745 51.5926279
7.3997022 51.5926126
7.3997261 51.5925844
7.3997384 51.5925684
7.3997792 51.5924876
7.3997242 51.5924293
7.3997226 51.5923236
7.3997148 51.5923009
7.3996159 51.5922434
7.3995933 51.5922112
7.3995868 51.5921041
7.3995674 51.5920543
7.3995509 51.5920396
7.3995366 51.5920269
7.3995285 51.59199
7.3995196 51.5919497
7.3995448 51.5918667
7.3995808 51.5917711
7.3995972 51.5917361
7.399625 51.5916765
7.3996484 51.5915786
7.3996723 51.5914575
7.3996238 51.5913234
7.399601 51.5912522
7.3995169 51.5911625
7.3995085 51.5911082
7.3994893 51.5910412
7.3994336 51.5909532
7.3994177 51.5909168
7.3993877 51.5908279
7.3993543 51.5907911
7.399347 51.5907579
7.3993044 51.5906977
7.3992678 51.5906113
7.3992304 51.5905547
7.3992021 51.5904861
7.3991572 51.5904364
7.3991394 51.5904059
7.3991333 51.5903777
7.3991187 51.590342
7.3990798 51.5903115
7.3990519 51.5902901
7.3990379 51.5902794
7.3990266 51.5902482
7.3990335 51.5902357
7.3990559 51.590195
7.3990594 51.5901851
7.3990548 51.5901621
7.3990259 51.5900218
7.3990098 51.5899881
7.3989737 51.5899124
7.3989481 51.5898798
7.3989177 51.5898406
7.3988392 51.5897796
7.3988164 51.5897595
7.3988032 51.5897415
7.3987446 51.5896612
7.3987439 51.5896188
7.3987342 51.5895595
7.3986516 51.5895113
7.3986332 51.5894609
7.3986257 51.5894342
7.3986244 51.5894141
7.3986101 51.5893886
7.3985724 51.5893255
7.39859 51.5892705
7.3985823 51.589247
7.3985676 51.5892363
7.3985563 51.5892288
7.3985234 51.5892195
7.3984793 51.5892054
7.3984614 51.5891829
7.3984595 51.5891314
7.3984422 51.5890778
7.3984015 51.5890434
7.3983826 51.588944
7.3983782 51.5889078
7.3983461 51.5888792
7.3982061 51.5887545
7.3980564 51.5886211
7.3980496 51.5885869
7.3980397 51.5885379
7.3980326 51.5885029
7.3980273 51.5884766
7.3979975 51.5884659
7.3979074 51.5884337
7.3978861 51.5884261
7.3978277 51.5883967
7.3977963 51.5883809
7.3977722 51.5883729
7.3977112 51.5883536
7.3976492 51.5883341
7.3975524 51.5883036
7.3975556 51.5882011
7.3970887 51.5878232
7.3968037 51.5876903
7.3964963 51.587547
7.3963252 51.5874673
7.3962205 51.5874203
7.3958848 51.5872695
7.3957877 51.5872262
7.3957102 51.5871898
7.3955711 51.587222
7.3954932 51.5872334
7.3950873 51.5872926
7.3944243 51.5874112
7.3941041 51.5874414
7.3937187 51.5874601
7.3934461 51.5874826
7.3931306 51.5875053
7.3928878 51.5875409
7.3928528 51.5875458
7.3927824 51.5875486
7.3925158 51.587541
7.3924614 51.5875388
7.3924325 51.5875372
7.3923551 51.5875328
7.3922985 51.5875256
7.3922638 51.5875426
7.3921834 51.5875819
7.3921095 51.5875779
7.3920337 51.5875737
7.3920016 51.587583
7.3919022 51.5875736
7.391885 51.587572
7.3917981 51.5875637
7.3917742 51.5875463
7.3917481 51.5875275
7.3917072 51.5875053
7.391545 51.5874542
7.3915161 51.587445
7.3914758 51.5874324
7.3913554 51.5873945
7.3912589 51.5873754
7.3911946 51.5873552
7.3911243 51.5873288
7.391095 51.5872302
7.3910895 51.5872116
7.391072 51.5871526
7.3910085 51.5870755
7.39098 51.5870429
7.3908425 51.5870087
7.390804 51.5870019
7.3907752 51.586995
7.3906872 51.5869921
7.3905026 51.5869971
7.3904649 51.5870121
7.390411 51.5870328
7.3902791 51.5870672
7.3902481 51.5870754
7.3901892 51.5871019
7.3901321 51.5871273
7.3899794 51.5871296
7.3899259 51.5871303
7.3898565 51.5870764
7.3896708 51.5870885
7.3895108 51.5870989
7.3893946 51.5871316
7.3892794 51.5870843
7.3889836 51.5871111
7.3887487 51.5871788
7.3886228 51.5872487
7.3885796 51.5872726
7.3885556 51.5872859
7.3884929 51.5873079
7.3883235 51.5873088
7.388235 51.5873092
7.3881961 51.5873094
7.3881276 51.5873221
7.3879367 51.5873575
7.3878658 51.5873707
7.3876721 51.5874398
7.3872866 51.5874358
7.3871117 51.5874665
7.3870604 51.5874756
7.3867317 51.5875685
7.3867111 51.5875735
7.3863178 51.5876693
7.3860674 51.5877303
7.385748 51.5877983
7.3856143 51.5878267
7.3855767 51.5878347
7.3852428 51.5879058
7.3851261 51.5879007
7.3849883 51.5878941
7.3848574 51.5878879
7.3845834 51.5878749
7.3845501 51.5878998
7.3845194 51.5879229
7.3843676 51.5879319
7.3838886 51.5880752
7.3837561 51.58811
7.3834818 51.5881337
7.3830542 51.5881697
7.3828495 51.5881869
7.3823287 51.5882307
7.3822571 51.5883099
7.3822482 51.5883176
7.3819946 51.5883577
7.3819602 51.5883526
7.3818091 51.5883329
7.3815565 51.5882988
7.381428 51.5882814
7.3813584 51.588272
7.3812814 51.5882617
7.3812598 51.5882583
7.3810731 51.5882926
7.3808816 51.5883212
7.3808452 51.5882977
7.3807863 51.5882594
7.3806471 51.5881691
7.380538 51.5881815
7.380441 51.5881926
7.3800626 51.5881856
7.3799671 51.5881838
7.3797533 51.5882448
7.3796542 51.5882998
7.3796098 51.5883219
7.3795664 51.5883487
7.3793212 51.5885258
7.3792887 51.5885493
7.3790621 51.5885801
7.3787929 51.5887026
7.37875 51.5887279
7.378617 51.5887707
7.3784886 51.5888207
7.3784516 51.5888521
7.3784179 51.5888806
7.378308 51.5889739
7.3782814 51.5889964
7.3782395 51.5890428
7.3780647 51.589055
7.3777139 51.5891411
7.3775756 51.589175
7.3773057 51.5891933
7.377133 51.5892051
7.3770683 51.5891966
7.3770159 51.589188
7.3769781 51.589182
7.3769481 51.5891883
7.3769209 51.5892121
7.3769055 51.589213
7.3767679 51.5892236
7.3766234 51.5892294
7.3765914 51.5892308
7.3765432 51.5892379
7.3764519 51.5892516
7.3762913 51.5892653
7.3762459 51.5892689
7.3761337 51.5892978
7.3759816 51.589398
7.3757906 51.5894506
7.3756686 51.5894663
7.3756506 51.5894686
7.3755141 51.5895143
7.3754599 51.5895391
7.3752268 51.5896457
7.3751504 51.5896801
7.3750412 51.5897113
7.3748817 51.589757
7.3747569 51.5898135
7.3746603 51.5898572
7.3743554 51.589936
7.3741661 51.5899849
7.3740841 51.5900023
7.3739835 51.5900237
7.3738757 51.5900466
7.3738123 51.5900824
7.3737661 51.5901085
7.373565 51.5902222
7.373542 51.5902349
7.3733557 51.5902839
7.3732228 51.590319
7.3730244 51.5903843
7.3728552 51.5904402
7.372714 51.5904909
7.372562 51.5905718
7.3724828 51.5906139
7.3723835 51.5906667
7.3722775 51.5906844
7.3721713 51.5907021
7.3720594 51.5907208
7.3718606 51.5907197
7.3717623 51.5907191
7.3717627 51.5907064
7.3717639 51.5906779
7.3717733 51.5904421
7.3717763 51.5903699
7.3717865 51.5901135
7.3717977 51.5898287
7.3717883 51.5898077
7.3717869 51.5898045
7.3717701 51.5897669
7.3717644 51.589754
7.3717559 51.5897364
7.3716709 51.5895607
7.3712914 51.5887935
7.3708845 51.5879607
7.3708766 51.5879448
7.3700367 51.5862258
7.3700257 51.5862032
7.3700121 51.5861753
7.3699866 51.5861231
7.3698401 51.5858243
7.3698042 51.5857504
7.3697647 51.5856694
7.3697063 51.5855499
7.3696995 51.5855363
7.3696825 51.5855017
7.3696216 51.5853771
7.3695932 51.5853189
7.369568 51.585267
7.3692942 51.5847045
7.3692318 51.5845764
7.3691141 51.5843342
7.36896 51.5840179
7.3684334 51.5829352
7.3682348 51.5825273
7.3681708 51.5825433
7.3677211 51.582655
7.3674577 51.5827205
7.3674316 51.5827269
7.3673673 51.5827426
7.367195 51.582785
7.3671728 51.5827905
7.3670779 51.5828138
7.3670507 51.5828205
7.3669523 51.5828447
7.3666897 51.5829093
7.3666861 51.5829101
7.3665699 51.5829388
7.3665309 51.5829484
7.3664707 51.5829632
7.3663531 51.5829921
7.3663309 51.5829975
7.36628 51.5830101
7.3661535 51.5830461
7.366108 51.583059
7.3660863 51.5830652
7.3660091 51.5830831
7.3657238 51.5831495
7.3652348 51.5832815
7.3648124 51.5833562
7.3642731 51.5834731
7.3640127 51.5835296
7.3639922 51.5834999
7.3639616 51.5834557
7.3634674 51.5836366
7.3634097 51.5836408
7.363144 51.5836604
7.3629846 51.5836065
7.3629367 51.5835903
7.3629032 51.583579
7.3628865 51.5835781
7.3628185 51.5835746
7.3627762 51.5835723
7.3626736 51.5835465
7.3622093 51.5834549
7.3619575 51.5833602
7.3618547 51.5833257
7.3614566 51.583198
7.3610467 51.5831036
7.3607577 51.583017
7.3608754 51.5826926
7.3608859 51.5826088
7.3608487 51.5823525
7.3608227 51.5822641
7.3607359 51.5821901
7.360089 51.5822489
7.3600529 51.5821713
7.3599926 51.5821736
7.35992 51.5821431
7.359845 51.5820831
7.3598259 51.5820647
7.3597315 51.5819742
7.3596174 51.5819055
7.3595583 51.5818839
7.3595044 51.5818641
7.359298 51.5817994
7.3592468 51.5817972
7.3590068 51.5817864
7.3589892 51.5817857
7.3589417 51.5817796
7.3589214 51.581777
7.3588898 51.581773
7.3588122 51.5817631
7.3587509 51.5817552
7.3586939 51.5817479
7.3585671 51.581752
7.3585157 51.5817601
7.3584379 51.5817722
7.3583067 51.5817929
7.3582406 51.5818033
7.3582233 51.581806
7.3581352 51.5818241
7.3580093 51.5818501
7.3579284 51.5818723
7.3576282 51.5819566
7.3575917 51.5819719
7.3575416 51.5819928
7.3575047 51.5820083
7.3574655 51.5820246
7.357151 51.582188
7.3571424 51.5823016
7.3570548 51.5824793
7.3570402 51.5825934
7.3570044 51.5827216
7.3570018 51.5827355
7.3569986 51.582753
7.3569838 51.5828354
7.3569803 51.5828552
7.3569809 51.5828739
7.3569837 51.5829516
7.3569859 51.5830131
7.3569873 51.5830526
7.3569574 51.5832234
7.3569462 51.5832871
7.3569315 51.5833715
7.3569289 51.5833862
7.3568946 51.5834653
7.3568627 51.5835386
7.3567728 51.5836099
7.3566945 51.5836235
7.356605 51.5836392
7.3565614 51.5836468
7.356511 51.5836449
7.3564549 51.5836427
7.3562093 51.5836332
7.3561414 51.5836312
7.3560314 51.5836447
7.3559818 51.5836509
7.3559142 51.5836933
7.3556828 51.5839203
7.3555784 51.5840902
7.3554942 51.5842232
7.3554727 51.5842571
7.3554052 51.5843403
7.3552884 51.5844682
7.3551294 51.5846286
7.3550261 51.5847557
7.3549117 51.5848855
7.3547961 51.5850444
7.3547582 51.5851469
7.354735 51.5852097
7.354696 51.5853151
7.3546638 51.5853389
7.354469 51.5854293
7.3544532 51.58544
7.3543106 51.5855372
7.3542792 51.5855363
7.354226 51.5855351
7.35413 51.585522
7.3539421 51.5854963
7.3539001 51.5854906
7.3538017 51.5854199
7.3537424 51.5853768
7.3536595 51.5853116
7.3536346 51.5852921
7.3536089 51.5852199
7.3537076 51.585031
7.3537166 51.5850137
7.3536921 51.5849946
7.3536551 51.5849659
7.3536315 51.5848634
7.3535494 51.5847139
7.3535372 51.5846825
7.3534937 51.5845695
7.3535301 51.5844411
7.3534784 51.5842977
7.3534797 51.5842409
7.3534856 51.5839747
7.3534862 51.5839441
7.3534889 51.5838258
7.3534923 51.5836753
7.353506 51.5836117
7.3534989 51.5835491
7.3534522 51.58351
7.3533525 51.5834616
7.3532708 51.5834113
7.3532088 51.5833731
7.3531339 51.5833376
7.3530994 51.5833211
7.3530238 51.5832926
7.3529658 51.5832707
7.3529087 51.5832248
7.3528857 51.5832063
7.352797 51.5831469
7.3527777 51.583134
7.3526685 51.5830782
7.3524818 51.5829717
7.3523523 51.5828977
7.352289 51.5828616
7.352183 51.5828307
7.3521094 51.5828272
7.3520363 51.5828277
7.3518326 51.5828291
7.3518106 51.5828301
7.351622 51.5828384
7.3515513 51.5828415
7.3514997 51.5828365
7.3514306 51.582822
7.3514106 51.5828178
7.3513536 51.5828058
7.3513029 51.5827807
7.3512926 51.5827727
7.3511811 51.5826862
7.3511574 51.5826679
7.3510249 51.5825651
7.3509072 51.5824739
7.3508977 51.5824664
7.350788 51.5824015
7.3507357 51.5823705
7.3507216 51.5823631
7.3506966 51.5823499
7.3506769 51.5823286
7.3506445 51.5822934
7.3505555 51.5822304
7.3504714 51.5821708
7.3504416 51.5821589
7.3504279 51.5821534
7.350402 51.582143
7.3503703 51.5821173
7.3503203 51.5820542
7.3502714 51.5819925
7.3502286 51.5819928
7.3499497 51.58196
7.3497444 51.5819358
7.3496792 51.5819006
7.3496579 51.5818724
7.3489962 51.581934
7.3489585 51.5819368
7.3489314 51.5819401
7.3489025 51.5819371
7.3488497 51.5819316
7.3487971 51.5819262
7.348765 51.5819229
7.3497749 51.5811423
7.3497857 51.5811339
7.3481824 51.5805636
7.3473496 51.5802573
7.3469394 51.5801064
7.3456529 51.5796268
7.3453785 51.579532
7.3440334 51.5792363
7.3428761 51.5789818
7.3428249 51.5788673
7.3426627 51.5785039
7.3425936 51.5783488
7.3415008 51.5778577
7.3410474 51.5776541
7.3410056 51.5776352
7.3409514 51.5776107
7.3406516 51.5774748
7.3404954 51.5774024
7.3397926 51.5771741
7.3398332 51.5771662
7.3398106 51.5771612
7.3397157 51.5771402
7.3396955 51.5771395
7.3392295 51.5771252
7.339073 51.5771204
7.3390624 51.5771031
7.3390614 51.5771015
7.3390449 51.5770748
7.3390367 51.5770616
7.3390188 51.5770518
7.3385181 51.5767769
7.3399624 51.5757943
7.3404105 51.5753104
7.3404208 51.575297
7.3404323 51.575282
7.3404392 51.5752732
7.3404907 51.5752065
7.3406221 51.5750668
7.3414754 51.5741598
7.3418979 51.5737112
7.3422046 51.5733855
7.3425255 51.5730446
7.3429345 51.5726099
7.3430436 51.5724941
7.3435943 51.5719094
7.3436689 51.57183
7.3437511 51.5717696
7.3444191 51.5712781
7.3444754 51.5712368
7.3445147 51.5712655
7.3446542 51.5713456
7.3450369 51.5715913
7.3451538 51.5716346
7.3452142 51.5716568
7.3452861 51.5716394
7.3456291 51.5717277
7.3457194 51.5716894
7.3459804 51.5717724
7.3461723 51.5718355
7.346424 51.571937
7.3465643 51.5717558
7.3466914 51.5717701
7.3467385 51.5717108
7.346806 51.5716258
7.3470921 51.5713301
7.3472131 51.5712371
7.3473764 51.5711533
7.3474145 51.571174
7.3474228 51.5711829
7.3474721 51.5712055
7.3475544 51.5711655
7.3476895 51.5710762
7.3477319 51.5710459
7.347762 51.57101
7.3478051 51.570933
7.3479218 51.5707204
7.3480656 51.5704586
7.3480835 51.5704237
7.3480984 51.5703946
7.3481082 51.5703754
7.3481278 51.5703368
7.3483428 51.5700396
7.3484825 51.5698465
7.3490315 51.5690876
7.3492069 51.5688452
7.3492352 51.5688061
7.3499302 51.5678369
7.350231 51.5674174
7.3502532 51.5673865
7.3492994 51.5669927
7.3492454 51.5669704
7.3493545 51.5669281
7.3499873 51.5666826
7.3507163 51.5663997
7.3519464 51.5659245
7.3525534 51.5656891
7.3527308 51.5656203
7.3529644 51.5655288
7.3531724 51.5654473
7.3537367 51.565226
7.3537698 51.5652126
7.3538373 51.5651854
7.3536394 51.5650284
7.3535911 51.5649902
7.3535816 51.5649826
7.3533604 51.5648065
7.3527574 51.5643305
7.3522203 51.5639059
7.3519667 51.5637034
7.3517793 51.5635539
7.3513775 51.5632333
7.3514069 51.5632088
7.3514461 51.563176
7.3514407 51.5631195
7.3513915 51.5627628
7.3513703 51.5626094
7.3513548 51.5624975
7.3513521 51.5624785
7.3513357 51.5623611
7.3513318 51.562332
7.3513301 51.5623199
7.3513096 51.5621724
7.3513026 51.5621062
7.3512938 51.5620586
7.3512358 51.5616509
7.3511469 51.5609955
7.3510965 51.560606
7.3510919 51.5605702
7.3510585 51.5603108
7.3509913 51.5598199
7.350971 51.5596713
7.3510169 51.5596764
7.3516299 51.5597446
7.3517023 51.5597526
7.3516757 51.5597857
7.351633 51.5598384
7.3516111 51.5598655
7.3515576 51.5599316
7.3514826 51.5600246
7.3514147 51.5601085
7.3513581 51.5601785
7.3512721 51.5602973
7.3513246 51.5604067
7.3513594 51.5604793
7.3514286 51.5605292
7.3514784 51.5605518
7.3515504 51.5605844
7.3516507 51.5606299
7.3516839 51.5606448
7.3518888 51.560769
7.3520651 51.5605966
7.3520259 51.5605656
7.3526356 51.559946
7.3531657 51.5593602
7.3539039 51.5586916
7.354318 51.558436
7.3547018 51.558199
7.3544944 51.5581565
7.3545534 51.5581287
7.354622 51.5580964
7.3545934 51.5579939
7.3547507 51.5577831
7.3547723 51.5576776
7.3548607 51.5575376
7.3549202 51.5574432
7.3549664 51.5574
7.355057 51.5573315
7.355014 51.5573212
7.354977 51.5573068
7.3549995 51.5572834
7.3550844 51.5571945
7.3550922 51.5571864
7.355181 51.5571105
7.3552622 51.5570412
7.3552103 51.5570204
7.3552387 51.5569575
7.3552728 51.5569049
7.3552863 51.5568969
7.3556731 51.5566669
7.3557472 51.5566229
7.3559567 51.5564963
7.3560105 51.5564663
7.3561373 51.5563908
7.356359 51.556259
7.3564782 51.5560099
7.3560762 51.5558234
7.355817 51.5557033
7.355585 51.5555958
7.3554503 51.5555332
7.3553136 51.5554749
7.355321 51.555428
7.3551213 51.5552643
7.3550508 51.5550394
7.3550031 51.5548883
7.3549985 51.5548742
7.3549595 51.554834
7.354938 51.5548121
7.3548889 51.5547619
7.3548624 51.5546544
7.3547179 51.5546852
7.3546053 51.5547092
7.3545022 51.5547313
7.3544358 51.5546271
7.3544246 51.5546392
7.3543781 51.5546893
7.354347 51.5546672
7.3542114 51.5546224
7.3541886 51.554615
7.3541666 51.5546077
7.3540041 51.5545451
7.3537984 51.5544344
7.3537411 51.5544051
7.3535852 51.5543253
7.3535548 51.5543242
7.35333 51.5543157
7.3532577 51.554299
7.3531115 51.5542651
7.3529208 51.5542209
7.3528276 51.5541298
7.353006 51.5540033
7.3531622 51.5538927
7.3515637 51.5529195
7.3514867 51.5528722
7.3507787 51.552437
7.3506273 51.5523624
7.350659 51.5523394
7.3507323 51.5522861
7.3508357 51.5522112
7.3508626 51.5521918
7.3509364 51.552207
7.3511434 51.5522552
7.351332 51.552295
7.3514681 51.5523236
7.3516751 51.5521379
7.3518323 51.5521522
7.3518436 51.5521258
7.351856 51.5520867
7.3519259 51.5518682
7.3521526 51.5519051
7.3523451 51.5519364
7.3523927 51.5519441
7.3524086 51.5519467
7.3526037 51.5519784
7.3526567 51.551878
7.3526745 51.5518295
7.3525412 51.5518002
7.3527917 51.5515154
7.3530183 51.5512426
7.3533114 51.5508895
7.3535611 51.5505602
7.3529042 51.5503419
7.3526735 51.5502652
7.3521166 51.5500801
7.3512793 51.5498018
7.3512646 51.5497969
7.3511961 51.5497742
7.3511788 51.5497684
7.3511388 51.5497552
7.3510645 51.5497443
7.3511192 51.5496658
7.3511312 51.5496485
7.3511536 51.5496162
7.3511636 51.5496021
7.3512188 51.5495227
7.3513546 51.5493767
7.3522503 51.5489864
7.3516424 51.5486214
7.3513957 51.5484132
7.350836 51.5480439
7.3501761 51.5476856
7.3498104 51.547487
7.3497606 51.5473588
7.3496086 51.5473489
7.3494146 51.5473348
7.3492006 51.5473192
7.3489346 51.5472999
7.3486256 51.5469374
7.3483393 51.5465438
7.3487481 51.5466293
7.3489939 51.5466808
7.3491648 51.5467164
7.3496386 51.5468155
7.3497987 51.546688
7.3498142 51.5464891
7.3498682 51.5463826
7.3498808 51.5463579
7.3499448 51.5463108
7.3499885 51.5463044
7.3500847 51.5462903
7.3503043 51.5463
7.3504423 51.5463062
7.3501354 51.5461466
7.3500245 51.5460892
7.3499841 51.5460762
7.3495553 51.5459234
7.349307 51.5458587
7.3492541 51.5458411
7.3487599 51.5457043
7.3486116 51.5456722
7.3483249 51.5456035
7.3481253 51.5455543
7.3479596 51.5455161
7.3478778 51.5455033
7.3478566 51.5455001
7.3476996 51.5454756
